,Unnamed: 0,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train,path_img_29
1505,91860,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7500_7576_yes/7536.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7500_7576_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7500_7576_yes/7536.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1505_7536.jpg,1505_7536.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7500_7576_yes/7536.jpg
1506,55353,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_1625_1751_yes/1704.jpg,37,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_1625_1751_yes/,kku2,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_1625_1751_yes/1704.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1506_1704.jpg,1506_1704.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_1625_1751_yes/1704.jpg
1507,150900,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_990_1020//yes/person_1_200_301_yes/248.jpg,20,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_990_1020//yes/person_1_200_301_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_990_1020//yes/person_1_200_301_yes/248.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1507_248.jpg,1507_248.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_990_1020//yes/person_1_200_301_yes/248.jpg
1508,5296,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_12125_12251_yes/12139.jpg,15,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_12125_12251_yes/,kku2,Men,Student,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_12125_12251_yes/12139.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1508_12139.jpg,1508_12139.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_12125_12251_yes/12139.jpg
1509,24470,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_18500_18601_yes/18560.jpg,39,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_18500_18601_yes/,camera18_Complex,Men,Working,Bank,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_18500_18601_yes/18560.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1509_18560.jpg,1509_18560.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_18500_18601_yes/18560.jpg
1510,42673,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_16155_16600//yes/person_19_3975_4051_yes/4032.jpg,17,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_16155_16600//yes/person_19_3975_4051_yes/,ch3,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_16155_16600//yes/person_19_3975_4051_yes/4032.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1510_4032.jpg,1510_4032.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_16155_16600//yes/person_19_3975_4051_yes/4032.jpg
1511,79929,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_4_38875_39001_yes/38925.jpg,25,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_4_38875_39001_yes/,kku2,Women,Student,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_4_38875_39001_yes/38925.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1511_38925.jpg,1511_38925.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_4_38875_39001_yes/38925.jpg
1512,98239,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_2_11775_11851_yes/11801.jpg,18,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_2_11775_11851_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_2_11775_11851_yes/11801.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1512_11801.jpg,1512_11801.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_2_11775_11851_yes/11801.jpg
1513,39567,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_24_19625_19751_yes/19733.jpg,16,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_24_19625_19751_yes/,kku2,Men,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_24_19625_19751_yes/19733.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1513_19733.jpg,1513_19733.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_24_19625_19751_yes/19733.jpg
1514,123093,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_9500_9626_yes/9590.jpg,31,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_9500_9626_yes/,kku2,motorcycle,motorcycle,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_9500_9626_yes/9590.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1514_9590.jpg,1514_9590.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_8_9500_9626_yes/9590.jpg
1515,98878,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_3_5325_5401_yes/5369.jpg,21,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_3_5325_5401_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_3_5325_5401_yes/5369.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1515_5369.jpg,1515_5369.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_1770_2355//yes/person_3_5325_5401_yes/5369.jpg
1516,74231,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_2_46500_46626_yes/46545.jpg,46,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_2_46500_46626_yes/,kku2,Women,Student,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_2_46500_46626_yes/46545.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1516_46545.jpg,1516_46545.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_2_46500_46626_yes/46545.jpg
1517,126619,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_34125_34251_yes/34154.jpg,16,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_34125_34251_yes/,kku2,motorcycle,motorcycle,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_34125_34251_yes/34154.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1517_34154.jpg,1517_34154.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_0_34125_34251_yes/34154.jpg
1518,112925,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_40750_40876_yes/40832.jpg,18,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_40750_40876_yes/,kku2,motorcycle,motorcycle,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_40750_40876_yes/40832.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1518_40832.jpg,1518_40832.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_40750_40876_yes/40832.jpg
1519,99045,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_9_1625_1751_yes/1694.jpg,25,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_9_1625_1751_yes/,kku2,Women,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_9_1625_1751_yes/1694.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1519_1694.jpg,1519_1694.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_9_1625_1751_yes/1694.jpg
1520,150952,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_676_697//yes/person_31_100_201_yes/168.jpg,31,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_676_697//yes/person_31_100_201_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_676_697//yes/person_31_100_201_yes/168.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1520_168.jpg,1520_168.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_676_697//yes/person_31_100_201_yes/168.jpg
1521,117083,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_13_3500_3601_yes/3579.jpg,20,kku2,BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_13_3500_3601_yes/,camera18_Med-Tech,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_13_3500_3601_yes/3579.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1521_3579.jpg,1521_3579.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505/IP Camera18_Med-Tech_Med-Tech_20230606072848_20230606084035_6075337505_1205_4190//yes/person_13_3500_3601_yes/3579.jpg
1522,133495,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_14625_14751_yes/14643.jpg,19,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_14625_14751_yes/,kku2,motorcycle,motorcycle,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_14625_14751_yes/14643.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1522_14643.jpg,1522_14643.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_14625_14751_yes/14643.jpg
1523,7450,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_11875_12001_yes/11898.jpg,24,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_11875_12001_yes/,kku2,Men,Student,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_11875_12001_yes/11898.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1523_11898.jpg,1523_11898.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_11875_12001_yes/11898.jpg
1524,134562,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_11_11750_11876_yes/11814.jpg,16,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_11_11750_11876_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_11_11750_11876_yes/11814.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1524_11814.jpg,1524_11814.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_11_11750_11876_yes/11814.jpg
1525,92823,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_13_21000_21126_yes/21094.jpg,30,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_13_21000_21126_yes/,kku2,Women,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_13_21000_21126_yes/21094.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1525_21094.jpg,1525_21094.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_13_21000_21126_yes/21094.jpg
1526,119616,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_34_16125_16251_yes/16220.jpg,28,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_34_16125_16251_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_34_16125_16251_yes/16220.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1526_16220.jpg,1526_16220.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_34_16125_16251_yes/16220.jpg
1527,127803,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_1_17000_17126_yes/17095.jpg,18,kku2,BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_1_17000_17126_yes/,camera16,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_1_17000_17126_yes/17095.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1527_17095.jpg,1527_17095.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_1_17000_17126_yes/17095.jpg
1528,122665,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_1000_1126_yes/1061.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_1000_1126_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_1000_1126_yes/1061.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1528_1061.jpg,1528_1061.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_1000_1126_yes/1061.jpg
1529,114567,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_3_11625_11751_yes/11654.jpg,24,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_3_11625_11751_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_3_11625_11751_yes/11654.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1529_11654.jpg,1529_11654.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_3_11625_11751_yes/11654.jpg
1530,59425,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_3250_3376_yes/3311.jpg,62,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_3250_3376_yes/,kku2,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_3250_3376_yes/3311.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1530_3311.jpg,1530_3311.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_3250_3376_yes/3311.jpg
1531,103477,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_18840_19660//yes/person_0_5475_5551_yes/5511.jpg,37,CCON,BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_18840_19660//yes/person_0_5475_5551_yes/,ch7,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_18840_19660//yes/person_0_5475_5551_yes/5511.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1531_5511.jpg,1531_5511.jpg,/media/tohn/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_18840_19660//yes/person_0_5475_5551_yes/5511.jpg
